Site,Point_ID,Lat,Lon,Max_Speed,Street_Name,Angle,Distance to Flood,Adjacent Bus Station,Direct Solar Exposure,Glare,wall,building,sky,tree,road,sidewalk,earth,plant,car,fence,signboard,streetlight,grass,railing,van,person,column,skyscraper,awning,minibike,mountain,ashcan,chair,ceiling,bridge,bicycle,fountain,sculpture,windowpane,booth,water,sofa,bulletin board,desk,lamp,pier,Unnamed: 31,Unnamed: 32
WestEnd,WestEnd-1984,-27.480474,152.997085,50,Patrick Lane,-42.374979,20,1,,,0.013098,0.145543,0.020102,0.371777,0.23707,0.037176,0.0,0.067668,0.096117,0.00034,0.000582,0.0,0.007684,0.0,5.5e-05,0.001734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1985,-27.479914,152.996477,50,Patrick Lane,-46.922146,23,0,,,0.0,0.286281,0.052367,0.19952,0.348531,0.028305,0.0,0.047332,0.019844,0.0,0.003797,2.3e-05,0.010168,0.0,0.0,0.000148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1986,-27.478813,152.996508,50,Patrick Lane,16.969843,16,0,,,0.015078,0.045625,0.187168,0.284445,0.258508,0.051145,0.113977,0.007203,0.014355,0.0,0.014539,0.000402,0.007332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.000223,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1987,-27.47903,152.996437,50,Patrick Lane,6.358162,17,0,,,0.005297,0.006562,0.319336,0.151453,0.31493,0.026844,3.9e-05,0.000539,0.004805,0.052156,0.001801,1.2e-05,0.075961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1988,-27.479255,152.996407,50,Patrick Lane,6.001225,19,0,,,0.000527,0.013066,0.1995,0.306238,0.257164,0.0,0.073578,0.0,0.07918,0.02125,7e-05,0.00023,0.032902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1989,-27.479472,152.996376,50,Patrick Lane,12.395563,26,0,,,0.003031,0.01818,0.141086,0.35452,0.231988,0.02309,0.151223,0.005895,0.006547,0.003758,0.0,0.0,0.014227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1990,-27.48051,152.997125,50,Patrick Lane,-42.360456,25,1,,,0.010488,0.14507,0.018039,0.372977,0.239621,0.037082,0.0,0.068484,0.096293,0.00018,0.001691,0.0,0.007105,0.0,0.0,0.001898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1991,-27.480682,152.997297,50,Patrick Lane,-42.360456,10,2,,,0.002375,0.008039,0.048148,0.530059,0.192438,0.000277,0.000559,0.008301,0.172438,0.019434,0.0,0.0,0.015738,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1992,-27.480808,152.9975,50,Patrick Lane,-74.482045,2,2,,,0.0,0.117754,0.126535,0.30782,0.230758,0.011723,0.096051,0.001039,0.058113,0.008016,0.0,0.0,0.041293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1993,-27.479625,152.996336,50,Patrick Lane,6.495484,28,0,,,0.00116,0.008047,0.034578,0.498617,0.218367,1.6e-05,0.04825,0.000387,0.024023,0.0,0.0,0.0,0.151324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1994,-27.479851,152.996396,50,Patrick Lane,-45.468962,17,0,,,0.0,0.173973,0.036762,0.323891,0.373984,0.02191,0.010004,0.048809,0.006492,0.001727,0.0,0.000379,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1995,-27.480149,153.003168,0,Pidgeon Close,29.017069,30,0,,,0.0,0.166215,0.186465,0.222129,0.276305,0.013711,0.007172,0.039762,0.031527,0.0,0.051594,0.0,0.005121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1996,-27.480348,153.003037,0,Pidgeon Close,29.5103,25,0,,,0.031121,0.142629,0.269066,0.124672,0.25175,0.071242,0.0,0.008441,0.008188,0.040074,0.007809,0.000367,0.012402,0.0,0.000586,0.029918,0.0,0.0,0.0,0.000691,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1997,-27.480546,153.002915,0,Pidgeon Close,29.5103,26,0,,,0.052738,0.231695,0.092391,0.245867,0.244488,0.030172,0.0,0.0,0.000246,0.077508,0.002254,0.0,0.021297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,
WestEnd,WestEnd-1998,-27.480736,153.002794,0,Pidgeon Close,29.715359,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-1999,-27.483858,153.01816,0,Pollux Street,-80.917281,482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2000,-27.483895,153.018413,0,Pollux Street,-80.917281,479,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2001,-27.483931,153.018666,0,Pollux Street,-80.917281,477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2002,-27.483967,153.018909,0,Pollux Street,-80.917281,477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2003,-27.484003,153.019162,0,Pollux Street,-80.917281,478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2004,-27.484039,153.019416,0,Pollux Street,-80.917281,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2005,-27.482659,153.010254,0,Princhester Street,-170.608017,472,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2006,-27.482442,153.010295,0,Princhester Street,-170.570721,461,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2007,-27.482216,153.010335,0,Princhester Street,-170.570721,450,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2008,-27.48199,153.010376,0,Princhester Street,-170.570721,441,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2009,-27.481774,153.010416,0,Princhester Street,-170.570721,433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2010,-27.481548,153.010457,0,Princhester Street,-170.570721,427,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2011,-27.481322,153.010497,0,Princhester Street,-170.570721,421,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2012,-27.481106,153.010538,0,Princhester Street,-170.570721,416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2013,-27.48088,153.010578,0,Princhester Street,-170.570721,406,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2014,-27.485104,153.021177,0,Prospect Terrace,99.020438,564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2015,-27.485068,153.020924,0,Prospect Terrace,99.020438,581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2016,-27.485032,153.020671,0,Prospect Terrace,99.020438,598,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2017,-27.484996,153.020428,0,Prospect Terrace,99.020438,590,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2018,-27.48496,153.020175,0,Prospect Terrace,99.020438,584,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2019,-27.484924,153.019922,0,Prospect Terrace,99.020438,578,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2020,-27.469785,153.00419,50,Railway Terrace,-110.899832,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2021,-27.469704,153.004423,50,Railway Terrace,-110.914778,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2022,-27.469622,153.004666,50,Railway Terrace,-110.914778,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2023,-27.469541,153.004899,50,Railway Terrace,-110.914778,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2024,-27.46946,153.005132,50,Railway Terrace,-110.914778,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2025,-27.469379,153.005374,50,Railway Terrace,-111.77942,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2026,-27.469297,153.005607,50,Railway Terrace,-109.842704,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2027,-27.469225,153.00585,50,Railway Terrace,-109.842704,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2028,-27.469144,153.006083,50,Railway Terrace,-109.842704,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2029,-27.469063,153.006316,50,Railway Terrace,-110.767894,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2030,-27.46899,153.006559,50,Railway Terrace,-110.767894,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2031,-27.468909,153.006791,50,Railway Terrace,-110.767894,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2032,-27.468828,153.007034,50,Railway Terrace,-110.767894,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2033,-27.468747,153.007267,50,Railway Terrace,-112.063225,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2034,-27.468656,153.0075,50,Railway Terrace,-112.063225,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2035,-27.472638,152.996397,50,Rathdonnell Street,119.731753,155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2036,-27.472493,152.996204,50,Rathdonnell Street,140.203306,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2037,-27.472322,152.996042,50,Rathdonnell Street,139.266024,145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2038,-27.47215,152.99588,50,Rathdonnell Street,139.266024,143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2039,-27.471979,152.995708,50,Rathdonnell Street,139.266024,146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2040,-27.471807,152.995546,50,Rathdonnell Street,139.266024,150,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2041,-27.471636,152.995385,50,Rathdonnell Street,136.136232,159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2042,-27.471554,152.995395,50,Rathdonnell Street,-53.246925,156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2043,-27.471708,152.995577,50,Rathdonnell Street,-42.277387,143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2044,-27.471879,152.995749,50,Rathdonnell Street,-42.277387,136,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2045,-27.472042,152.995921,50,Rathdonnell Street,-42.277387,133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2046,-27.472223,152.996073,50,Rathdonnell Street,-38.263044,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2047,-27.472394,152.996235,50,Rathdonnell Street,-38.263044,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2048,-27.472584,152.996387,50,Rathdonnell Street,-12.56068,150,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2049,-27.472638,152.996397,50,Rathdonnell Street,-41.46755,155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2050,-27.472809,152.996569,50,Rathdonnell Street,-41.46755,160,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2051,-27.485747,153.001731,40,Raven Street,-77.917883,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2052,-27.485792,153.001984,40,Raven Street,-79.345983,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2053,-27.485828,153.002237,40,Raven Street,-80.115489,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2054,-27.485873,153.00248,40,Raven Street,-80.157635,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2055,-27.485909,153.002733,40,Raven Street,-80.157635,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2056,-27.485945,153.002976,40,Raven Street,-80.149821,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2057,-27.485981,153.003229,40,Raven Street,-80.149821,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2058,-27.486026,153.003482,40,Raven Street,-80.149821,180,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2059,-27.486062,153.003725,40,Raven Street,-80.149147,184,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2060,-27.486099,153.003978,40,Raven Street,-80.149147,170,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2061,-27.475933,152.996569,50,Ridley Street,142.543327,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2062,-27.475752,152.996417,50,Ridley Street,140.095224,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2063,-27.475581,152.996255,50,Ridley Street,140.095224,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2064,-27.475409,152.996093,50,Ridley Street,140.095224,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2065,-27.475238,152.995931,50,Ridley Street,139.764231,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2066,-27.475066,152.995769,50,Ridley Street,139.764231,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2067,-27.474895,152.995607,50,Ridley Street,139.764231,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2068,-27.474723,152.995435,50,Ridley Street,139.764231,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2069,-27.474543,152.995283,50,Ridley Street,140.556261,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2070,-27.474371,152.995121,50,Ridley Street,140.556261,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2071,-27.470886,153.012531,40,Riverside Drive,51.458031,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2072,-27.47103,153.012328,40,Riverside Drive,50.683631,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2073,-27.471175,153.012136,40,Riverside Drive,50.683631,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2074,-27.471319,153.011944,40,Riverside Drive,50.683631,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2075,-27.471437,153.011731,40,Riverside Drive,57.947777,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2076,-27.471554,153.011508,40,Riverside Drive,57.947777,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2077,-27.47168,153.011296,40,Riverside Drive,57.947777,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2078,-27.471807,153.011093,40,Riverside Drive,54.762048,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2079,-27.471933,153.010881,40,Riverside Drive,54.762048,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2080,-27.472069,153.010678,40,Riverside Drive,49.895738,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2081,-27.472213,153.010486,40,Riverside Drive,49.883232,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2082,-27.472358,153.010294,40,Riverside Drive,49.062551,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2083,-27.472502,153.010102,40,Riverside Drive,50.350914,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2084,-27.472647,153.009909,40,Riverside Drive,50.350914,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2085,-27.472791,153.009707,40,Riverside Drive,50.350914,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2086,-27.472935,153.009514,40,Riverside Drive,53.069211,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2087,-27.473071,153.009312,40,Riverside Drive,53.069211,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2088,-27.473206,153.00911,40,Riverside Drive,53.076953,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2089,-27.473351,153.008907,40,Riverside Drive,50.71078,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2090,-27.473486,153.008705,40,Riverside Drive,53.951422,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2091,-27.473622,153.008502,40,Riverside Drive,53.951422,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2092,-27.473766,153.00831,40,Riverside Drive,48.839379,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2093,-27.473911,153.008118,40,Riverside Drive,48.839379,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2094,-27.474064,153.007925,40,Riverside Drive,48.947514,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2095,-27.474209,153.007743,40,Riverside Drive,49.691148,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2096,-27.474362,153.007551,40,Riverside Drive,49.691148,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2097,-27.474506,153.007359,40,Riverside Drive,46.727031,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2098,-27.47466,153.007176,40,Riverside Drive,46.727031,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2099,-27.474813,153.006984,40,Riverside Drive,46.727031,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2100,-27.474967,153.006802,40,Riverside Drive,46.715558,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2101,-27.47512,153.00662,40,Riverside Drive,46.715558,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2102,-27.475274,153.006438,40,Riverside Drive,46.715558,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2103,-27.475436,153.006255,40,Riverside Drive,46.715558,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2104,-27.47559,153.006063,40,Riverside Drive,46.715558,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2105,-27.475743,153.005881,40,Riverside Drive,46.700006,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2106,-27.475897,153.005699,40,Riverside Drive,46.700006,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2107,-27.47605,153.005517,40,Riverside Drive,46.700006,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2108,-27.488437,152.997044,0,Riverside Drive,111.634911,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2109,-27.48831,152.996831,0,Riverside Drive,156.314964,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2110,-27.488085,152.996781,0,Riverside Drive,175.103357,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2111,-27.487859,152.996761,0,Riverside Drive,175.103357,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2112,-27.487642,152.996811,0,Riverside Drive,-167.739306,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2113,-27.487444,152.996933,0,Riverside Drive,-140.763059,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2114,-27.48739,152.997044,0,Riverside Drive,13.935509,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2115,-27.487597,152.996953,0,Riverside Drive,26.276752,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2116,-27.487823,152.996923,0,Riverside Drive,2.793152,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2117,-27.488049,152.996912,0,Riverside Drive,2.793152,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2118,-27.488274,152.996912,0,Riverside Drive,-1.467249,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2119,-27.476204,153.005334,0,Riverside Drive,43.799489,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2120,-27.476366,153.005162,0,Riverside Drive,43.799489,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2121,-27.476529,153.00498,0,Riverside Drive,43.799489,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2122,-27.4767,153.004808,0,Riverside Drive,38.623206,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2123,-27.486622,152.997591,0,Riverside Drive,105.865278,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2124,-27.486794,152.997429,0,Riverside Drive,29.773826,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2125,-27.486992,152.997297,0,Riverside Drive,29.773826,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2126,-27.487182,152.997176,0,Riverside Drive,29.773826,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2127,-27.487381,152.997044,0,Riverside Drive,29.773826,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2128,-27.485927,153.010761,0,Roe Lane,10.372225,359,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2129,-27.486152,153.01071,0,Roe Lane,10.305939,337,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
